semantic_id,alpha,M,ordered_family_sha256
cifar10_proser_fedavg__split06__seed2__d5.0,0.05,12,8b05c79a9e6c997d7b1078327e6c4d61c8bac88d9d190ab2704fc46f1cb0c73f
cifar10_proser_fedavg__split06__seed2__d5.0,0.1,12,134e9f973033cdc1b0d89c8fead3ba5e06c6100788ce617fef01aa0cb38207ee
cifar10_proser_fedavg__split06__seed2__d5.0,0.15,12,139060dca5da085d4fb523ff62fc66972e53c09207b33ef0f89053b960c3d653
cifar10_proser_fedavg__split06__seed2__d5.0,0.2,12,ac2be4e6353fef19f9e1568abb3d89e4cd13a9c57fe1700ca9e7e33bbc34c2a8
cifar10_proser_fedavg__split06__seed2__d5.0,0.25,12,95654ed4ccbf62d1a425416dbc279317ce9be17f3dfd603edef6074338e2aab7
cifar10_proser_fedavg__split06__seed2__d5.0,0.3,12,e2486d4cf51f4eee5037ca84e1bbdda596284a271596b358721b7ae2d95f252e
cifar10_proser_fedavg__split06__seed3__d0.1,0.05,12,bd50733e6a23a66c861cdbad3d818b98f56c9491e3f348228933c300c12a56cc
cifar10_proser_fedavg__split06__seed3__d0.1,0.1,12,021fbe9994a4a2df4e8db5f3c52a0a20c7bc99be50219e5298e8ab22e7d746f0
cifar10_proser_fedavg__split06__seed3__d0.1,0.15,12,7bcd1cb2c5af7efa6e28451376c9431ae945b8a87874fa9ed113e7f35a3a49f3
cifar10_proser_fedavg__split06__seed3__d0.1,0.2,12,72db03aa6ab1951363e7177a8bfaa4ee433f6eda1903c8004762467e1ea93069
cifar10_proser_fedavg__split06__seed3__d0.1,0.25,12,b6a44ea9a75fadf7c38a240b850b6f919f34da6587e32e05d7ae805450026200
cifar10_proser_fedavg__split06__seed3__d0.1,0.3,12,bb7f632e55446041a816e1617fd91e8313c6ffbfabf2d927c79d94d29701b14e
cifar10_proser_fedavg__split06__seed3__d0.5,0.05,12,c4ebee11c448f2c0ae8af23794d17159feea8f63616724b77ed02d50313061d9
cifar10_proser_fedavg__split06__seed3__d0.5,0.1,12,6d93dad2159b2933b4ce512c501cdca5bd0cd4be0e22834c37487f770f89313c
cifar10_proser_fedavg__split06__seed3__d0.5,0.15,12,5efe4a36554209eaa19b056399c04611b08521e03aae182ed7f858ec4b45e31f
cifar10_proser_fedavg__split06__seed3__d0.5,0.2,12,ac22daf9e9fe9cc4172abc3e5c61ac3d35fa90b4c3269f5d2c4bb2db28f7c845
cifar10_proser_fedavg__split06__seed3__d0.5,0.25,12,bf72b7fc5ec270ea2007960b1e848dfb6a8895df9822cb561a23e736f90199b4
cifar10_proser_fedavg__split06__seed3__d0.5,0.3,12,5067adea50c46642e3bf3cd1e2961202160e6d7875e6064a0935d9a5d248d97b
cifar10_proser_fedavg__split06__seed3__d5.0,0.05,12,2432e8ae06a38751200371fc0a3e15816a440bd687e727b916e6ee85ce97be8d
cifar10_proser_fedavg__split06__seed3__d5.0,0.1,12,a31eaff9ba41fb56cab9c6dffbe181d034da3a2d875a4726a58f584757e6c68e
cifar10_proser_fedavg__split06__seed3__d5.0,0.15,12,1aacb52c1de5975052c044e23c058dee95490ba95da4ed7a3a10a326fd696a31
cifar10_proser_fedavg__split06__seed3__d5.0,0.2,12,ebfa3c45cf98121b801925de5b7c0407d12868c31854bfb526aaf27d43b614e2
cifar10_proser_fedavg__split06__seed3__d5.0,0.25,12,454800c58727d70fdbdc4ccbb9ac94c50b19d169f0995e3c5d53895d7cfa5534
cifar10_proser_fedavg__split06__seed3__d5.0,0.3,12,4997e31b4f971bb062f7842dce09b2315c2e9841b997b88b51ff7746a10b1885
cifar10_proser_fedavg__split06__seed4__d0.1,0.05,12,6b78e9b163d8355a7e250d4e5561a15d029cdf8f6251a1c3a9daa2f36c300e96
cifar10_proser_fedavg__split06__seed4__d0.1,0.1,12,ba66e096fda1160fe4bf195d3afa136f2081775a6482e69db78026a94bbde019
cifar10_proser_fedavg__split06__seed4__d0.1,0.15,12,07af0477178410f17378a659b0ec02ba975a292fe8606174242ca8719debfbb5
cifar10_proser_fedavg__split06__seed4__d0.1,0.2,12,864e6fcd67b0c28324294bc71ca56a9b3e95eb9045be337ec6febb96e1401e69
cifar10_proser_fedavg__split06__seed4__d0.1,0.25,12,7963d561607f7caa3b5995f4fc00011ea16d569c3e0f148578762398202ec5dd
cifar10_proser_fedavg__split06__seed4__d0.1,0.3,12,b084f230bd00e59ea2631183d89c1ef837d3261a36f8dd3931cb21545c85d419
cifar10_proser_fedavg__split06__seed4__d0.5,0.05,12,28ad803c2c5bea169b2cb27c577d7fc3a1b1afcfaf50c509fc84f9e729294dcc
cifar10_proser_fedavg__split06__seed4__d0.5,0.1,12,77959376a028b4bce4a52214a96d711c24a39738bf18f2be09dfdd2bc0735502
cifar10_proser_fedavg__split06__seed4__d0.5,0.15,12,b4c4cae4468cc7bf8df17cf4ac53a38e5cbb302bcc2701e764db2b57bd58d48c
cifar10_proser_fedavg__split06__seed4__d0.5,0.2,12,50a9aa7cbd1b5275365db169d4b53573781fcbb307493b9fd0147ae56d1ffaff
cifar10_proser_fedavg__split06__seed4__d0.5,0.25,12,cbda71fc7d132162291fb13caffdec9adb4f900f1e8fe06e2c4d7ac4177ffb0c
cifar10_proser_fedavg__split06__seed4__d0.5,0.3,12,f5126fb2e26d2d9660c2373a9845b0ea1dd1e47e477e8bcd000491925ae7cdcd
cifar10_proser_fedavg__split06__seed4__d5.0,0.05,12,f833fbf0a7a2a60e83a8ff68efaa74b5969652384fef8ce82e80ca8ee652ef33
cifar10_proser_fedavg__split06__seed4__d5.0,0.1,12,310bcbe6e344d1d0aafc4133022a00feaeaf5b633c7e18bc97558cbee285aaa7
cifar10_proser_fedavg__split06__seed4__d5.0,0.15,12,d5b7f1235f413499331c030b2d7b03c2880aa883806c2a05a2828dbfa8e15e44
cifar10_proser_fedavg__split06__seed4__d5.0,0.2,12,e833031ec4960657b1864cfde94ab43a033d0fed82150e923528d7156e861df1
cifar10_proser_fedavg__split06__seed4__d5.0,0.25,12,45711386be4a8457d03da0d1fd6a745e2885f2fc93a3e72df018d74cad3fe308
cifar10_proser_fedavg__split06__seed4__d5.0,0.3,12,83badbaec8d678eb9a4bb0593d1c60c00231f594e1a543384be1f83ac2f3ab6c
cifar10_proser_fedavg__split07__seed0__d0.1,0.05,12,c772d5373b7acef42414fb313e3433017aaf95e8a95aed25a74084406340bb70
cifar10_proser_fedavg__split07__seed0__d0.1,0.1,12,b87e34f5cd2867426803f21d6222e5600d2ca31ec160870345e60cf711ed72e2
cifar10_proser_fedavg__split07__seed0__d0.1,0.15,12,a5c9c6bd8919e5e5624968d0542e48329f8e3c92640296b74f277c237425d8d7
cifar10_proser_fedavg__split07__seed0__d0.1,0.2,12,6c6db58dc60eb407a157a193203dddbcaad3eff9afb9772eca8f35be0db42469
cifar10_proser_fedavg__split07__seed0__d0.1,0.25,12,fa648314b8480f6b98a3c4ce0d6f763bebf5adbf19129f34410d72f9fca6f225
cifar10_proser_fedavg__split07__seed0__d0.1,0.3,12,e0ec92d5ed374e0e45c8c88bd6246146a2bbe8a946359b7c295c46154683bd90
cifar10_proser_fedavg__split07__seed0__d0.5,0.05,12,f2d0f9a12a038f12309a4a2432f173a850da15c10ddc8cd74f5be4a4e29f121e
cifar10_proser_fedavg__split07__seed0__d0.5,0.1,12,417580f1c5674fb387cd714ccb15c1239b5ab302023614b39d1b9ada21d01c95
cifar10_proser_fedavg__split07__seed0__d0.5,0.15,12,94923a955146c3aa4ae0e091bccd3634c995d35ace636a25b7f48360e505842b
cifar10_proser_fedavg__split07__seed0__d0.5,0.2,12,523353da83cc499857298ced77c4f759ab39ffafea6155b0ab372b4d8d8e423f
cifar10_proser_fedavg__split07__seed0__d0.5,0.25,12,e462b2715eef5135843506900cb9ed33630c02c3db8a45b4c7f5200dd3ffe24e
cifar10_proser_fedavg__split07__seed0__d0.5,0.3,12,c3a1c16de707184bcbf557812cdaacd372d8d81d4af4c0e4153fcb5ea750d097
cifar10_proser_fedavg__split07__seed0__d5.0,0.05,12,236baa6c1479363974b8678a34caf7a136c6164b90b35b9005f5e6a093444b26
cifar10_proser_fedavg__split07__seed0__d5.0,0.1,12,91fae8bec859726e74e7b6ccab246f3df61335d28601f14dfed99ab7e0ae4c08
cifar10_proser_fedavg__split07__seed0__d5.0,0.15,12,bb49c046610ea0d6ba0a16713059c7ec84429343c438be84de6a1449321a372a
cifar10_proser_fedavg__split07__seed0__d5.0,0.2,12,329f07059e9bd88a0b02648b257b30e6c7893e218e10c80b865137b517b7116d
cifar10_proser_fedavg__split07__seed0__d5.0,0.25,12,8c693be0db54fba4fd827ba4000f5d39f61b52a2b6d45f515e1785c795837acd
cifar10_proser_fedavg__split07__seed0__d5.0,0.3,12,1e23e17e052fa2c401754f4f164ba75231450da9ba940cdb408270cae5f69a4b
cifar10_proser_fedavg__split07__seed1__d0.1,0.05,12,9ed203cc4ecdcb793f3cf11c764f59a649b7c8add01a9fd478a6a35a93af025e
cifar10_proser_fedavg__split07__seed1__d0.1,0.1,12,a46c63d35d4a570e6c91cdc5f159ac6062e86e8623a217f375dbc8612d9f3d23
cifar10_proser_fedavg__split07__seed1__d0.1,0.15,12,b3f377dd396df9cb4953fa4da787c3449169a8786c76934f3518f5b03fec5cca
cifar10_proser_fedavg__split07__seed1__d0.1,0.2,12,97f94bb5e6aac3a2a459febc7ecb5b39dcb607d073148396453b93237a27403a
cifar10_proser_fedavg__split07__seed1__d0.1,0.25,12,021c9cc9836ab285b910719b59a9eca18d72cdd23b95e6f614fab20fa7c31580
cifar10_proser_fedavg__split07__seed1__d0.1,0.3,12,a02a165f622c5bce907f19443ef670f31af7619f82cb0b7cd966ad120df9cecc
cifar10_proser_fedavg__split07__seed1__d0.5,0.05,12,4c62b4def67422d66d6cbef367f0bb60e52f8c3c358e7e577d04c5aeb97da57b
cifar10_proser_fedavg__split07__seed1__d0.5,0.1,12,f283625f564396426874e82dba0d82f7b5d021e7a9bd062e9370d890bd9783eb
cifar10_proser_fedavg__split07__seed1__d0.5,0.15,12,c45aced918d34a9ea919adc6cb18227a8ee4d59573c3e5d759827a73b09abe9b
cifar10_proser_fedavg__split07__seed1__d0.5,0.2,12,584eaa63dd0ff4a214428a8d2efa52c49c0e91c111e628179a758d9700c0e928
cifar10_proser_fedavg__split07__seed1__d0.5,0.25,12,0b5de3356e6fdc130b10a1855e23356f96f7bea90522cadd9331d19c4f4f86c9
cifar10_proser_fedavg__split07__seed1__d0.5,0.3,12,d5fc2328b5791d5828fcc80e947712a1b9dbf998e7d976a5b63b0f6a39648993
cifar10_proser_fedavg__split07__seed1__d5.0,0.05,12,9ded0e7fa9a0fd0ea7252414b0fbd7ad5f9816b197be735317a8037008c757b7
cifar10_proser_fedavg__split07__seed1__d5.0,0.1,12,3b24d246cffc8359e269245a8286b56135347696c0c2dd1b0860eb58f1700234
cifar10_proser_fedavg__split07__seed1__d5.0,0.15,12,bc95a61f279c36279f6aaf85c8a5e4610c9cf18e1190b67db40d465576d9744e
cifar10_proser_fedavg__split07__seed1__d5.0,0.2,12,2dc822ea36cae63491ce4dd45a8f41903c24add8c628fbfce6a5c2ffdecf568e
cifar10_proser_fedavg__split07__seed1__d5.0,0.25,12,35e118fd08183bb664fe93c549bf04b282499bbffb9cff1c6c0e07ba039fc083
cifar10_proser_fedavg__split07__seed1__d5.0,0.3,12,4fcf1cf926bc4b9f40f1040e88330bf00a6605fb5b4f22bb1cab0ab619592e33
cifar10_proser_fedavg__split07__seed2__d0.1,0.05,12,e3209dff10d1fc7df98e97262d0a9113d9c57e9ee9c22ec076171f19e9330ecb
cifar10_proser_fedavg__split07__seed2__d0.1,0.1,12,4466fac0eb83617079a92abf0039890eb6b98f12e4889648a00f7d51bb7ddbe2
cifar10_proser_fedavg__split07__seed2__d0.1,0.15,12,a3ee3599e474e46e66f4f1bfce7e2387a9b7d9774571d8dbb5e15c1d700483ff
cifar10_proser_fedavg__split07__seed2__d0.1,0.2,12,26bcc81afae201b2e9e488c9790bb889c74c5e566255b5c5b7e5adaa07d56ea8
cifar10_proser_fedavg__split07__seed2__d0.1,0.25,12,ce453d63d519e150bc7de7b0fa5dc2d7d541480952632a4e3af8d69b12cb59ba
cifar10_proser_fedavg__split07__seed2__d0.1,0.3,12,1fe824612338be8d844e6fb79a4040806e644472a883a77c71a837830a619dec
cifar10_proser_fedavg__split07__seed2__d0.5,0.05,12,0c31fa897cdc883b99b18b8a7d8a651e5065ea513e46a99ccf33d33379f0e2a8
cifar10_proser_fedavg__split07__seed2__d0.5,0.1,12,09858d645beea122521fe65eb8eb8366fc32523ea05574bfe9829f2164223022
cifar10_proser_fedavg__split07__seed2__d0.5,0.15,12,3246d8eefedb62e5609e2345ec3a3056edf5490127de64616dd0ab64796f005c
cifar10_proser_fedavg__split07__seed2__d0.5,0.2,12,8dc72176c127dbe12b4f7c5d691e5d6bf4ad0c5adf4817e8735502d67c601f9f
cifar10_proser_fedavg__split07__seed2__d0.5,0.25,12,f2ec1c56ce607fdaff204064ff0d6f516f14c8d844d24177abf5ee4825e5c7fc
cifar10_proser_fedavg__split07__seed2__d0.5,0.3,12,281165cc1366af8509b37df2ad8804c28fb2523279f97414a336d2f539db8574
cifar10_proser_fedavg__split07__seed2__d5.0,0.05,12,297524ac416e0e5e0801d1926a6a66ed24a3b73a158b0486c1a97a25c4b6481e
cifar10_proser_fedavg__split07__seed2__d5.0,0.1,12,b37e05bd8c221706dc55536e6bb81c9920d1eb77ff7fa363c9a06ea13fba9698
cifar10_proser_fedavg__split07__seed2__d5.0,0.15,12,294b7739efaa42b12e605146bcf22553bdc15fdd8e75ae4e5a22cdb918bd03b8
cifar10_proser_fedavg__split07__seed2__d5.0,0.2,12,66c429f1f2251ef9d24aff5f7428d2db3c553c0f00050a07013ae55a157072b3
cifar10_proser_fedavg__split07__seed2__d5.0,0.25,12,6eca321a97aabb473e85038391b974051f25d40a8ccd1704e431bff51f4e0cb3
cifar10_proser_fedavg__split07__seed2__d5.0,0.3,12,26c0aa63001244156cc13591f771e92358d5a5c8bcc83b12f69b172f030141d3
cifar10_proser_fedavg__split07__seed3__d0.1,0.05,12,1e80ed094c30ea04abe8a8356491d850ba19f218572b3660cc5d4c2620d1aef2
cifar10_proser_fedavg__split07__seed3__d0.1,0.1,12,cd2de8707d8386dfe7134c70fcc82c63ba862833de2ad240182655ea54f15290
cifar10_proser_fedavg__split07__seed3__d0.1,0.15,12,f84814bebcb7580bcdbcf1be6794d94135a73916630da1d520010cf20b194e1b
cifar10_proser_fedavg__split07__seed3__d0.1,0.2,12,1f40e0d8e1730d850ff06659e2cf7f87ae4d100a0d40381c5b209be98d725697
cifar10_proser_fedavg__split07__seed3__d0.1,0.25,12,0d6039a0a34ba4fe2586093770b3b2b004ef3a2d4e16894838e2bae043a6e619
cifar10_proser_fedavg__split07__seed3__d0.1,0.3,12,65600acec07debe861fbfaeb0fd32367a3ce726d3229229e4b43a4b32d19011e
cifar10_proser_fedavg__split07__seed3__d0.5,0.05,12,8b4e345d34e906728eb8f8f4b31d94084bf0882abd0388a80b49fb93f5833b98
cifar10_proser_fedavg__split07__seed3__d0.5,0.1,12,8d9b0aceb55245cd2028293c699e41f7096925763b0e748b73184a1186025f3e
cifar10_proser_fedavg__split07__seed3__d0.5,0.15,12,f7d83be68ca4589eb8b22ac669d99e3a1e074135cf446edcb4bd6d3d9084deb9
cifar10_proser_fedavg__split07__seed3__d0.5,0.2,12,5fd44895bf0e6e6ad293849571bfc75fa8b5579dc4e467e634eaa9ced6311c47
cifar10_proser_fedavg__split07__seed3__d0.5,0.25,12,9f87e37e9047f7b31803f5e129525f44b5bba5fa6f8e91e14b525adf8042f695
cifar10_proser_fedavg__split07__seed3__d0.5,0.3,12,f457a39f477a8f542a8125747e9cecaf95a6c2860e2e4810831259dd39fecd3b
cifar10_proser_fedavg__split07__seed3__d5.0,0.05,12,d2495f2dc053b83316165c2a30a9b81f820c63d73596dad7d75f78ae0a401fec
cifar10_proser_fedavg__split07__seed3__d5.0,0.1,12,5543f55c7c46075a50ffd049edefe3a57df21eb71d4e141463bfa7d13bd7bd69
cifar10_proser_fedavg__split07__seed3__d5.0,0.15,12,1ca2ce7fc5576f6aeb80e24ab5955fa8b24a74d160fd4b556947052fceda398e
cifar10_proser_fedavg__split07__seed3__d5.0,0.2,12,46dbca31fe450084d8b31fd2ff87a08445612e6168aef68ebebb65e9a54b8f7f
cifar10_proser_fedavg__split07__seed3__d5.0,0.25,12,3f5217a9ea0116f9b76376c67a5bed6c71177cfa6f15a3e7f8f022839900077a
cifar10_proser_fedavg__split07__seed3__d5.0,0.3,12,f9f549e191129490887475cde787f5441270082568d84c5ac6558b2c47548bbd
cifar10_proser_fedavg__split07__seed4__d0.1,0.05,12,830149d61a754e011feb1f9925d5a3b8b8d70956b73b478ae10f2176d0329a13
cifar10_proser_fedavg__split07__seed4__d0.1,0.1,12,cefe451e2c0626c835d9bac93cbadbab95e3458b9967e28f9c346c8fbd5637b5
cifar10_proser_fedavg__split07__seed4__d0.1,0.15,12,06d4dca5d0766763349af5c429c2f4d18c62babd0775f40a5a68e944ec590b1b
cifar10_proser_fedavg__split07__seed4__d0.1,0.2,12,9ed99e29fdff9576a3b184c3d61740183047736007c6de09ff7bb0e88adf7c9f
cifar10_proser_fedavg__split07__seed4__d0.1,0.25,12,25b451a39c2d694d3eebfa615c311e40d92b7110683ab9f3c128fefd76264216
cifar10_proser_fedavg__split07__seed4__d0.1,0.3,12,2774fe21000682f91414c3704072bdf572ab0423a1cbd930c1f8a912d126008a
cifar10_proser_fedavg__split07__seed4__d0.5,0.05,12,9ecbe10ab634adcde3f41c86701033df050c74e876c95549ab0597919fd5c73e
cifar10_proser_fedavg__split07__seed4__d0.5,0.1,12,9a064800a2d96575fafd0ba906dc067068f4634ee225a10c7a4ee458c295735f
cifar10_proser_fedavg__split07__seed4__d0.5,0.15,12,e596841846371f62b5db62cad7e259140e2df257c7aa03506c74de4e4ac43362
cifar10_proser_fedavg__split07__seed4__d0.5,0.2,12,dee85051a3025896aba8b3c144d5aae1543656d58b48b408c6969d3cf39ee34b
cifar10_proser_fedavg__split07__seed4__d0.5,0.25,12,0d0d2117a9d0478cd81abbc4ff30c3f62bedb71419f1c7a9f9ef299fda49175f
cifar10_proser_fedavg__split07__seed4__d0.5,0.3,12,770bbff33feea2285a3482a7dd4d0f088e6c09515eaf93c0aaa658d47fadc35b
cifar10_proser_fedavg__split07__seed4__d5.0,0.05,12,aa8f9a9e4bcbb7b4c1ca2b0b86da2441f508f11dfee5014d1d3a79a47e0530d3
cifar10_proser_fedavg__split07__seed4__d5.0,0.1,12,58a8a73589f4218e8a5290c39e999d68c39abf4e323e7986b2c1efbd603bf609
cifar10_proser_fedavg__split07__seed4__d5.0,0.15,12,7906f1344cf62f800ca697b6a20acf158d64c883eb91db4d0dfc525024822d8a
cifar10_proser_fedavg__split07__seed4__d5.0,0.2,12,4e7d2cc23305bfa8bcc8989ebf88ad5c867424c48a357d8345285e6ece648b92
cifar10_proser_fedavg__split07__seed4__d5.0,0.25,12,786d83a9cba4f6d4cc1d30222e5f72a68f8f0df797726c10a26ca3c92aad3c10
cifar10_proser_fedavg__split07__seed4__d5.0,0.3,12,67023cd5d4037f45effa274008347aac671fb691bd26a8de15f2f376cb59c624
cifar10_proser_fedavg__split08__seed0__d0.1,0.05,12,8a1bd68359cf38f7e78dda1de69bb26af92f9ae8acd3e386e18f774530c34627
cifar10_proser_fedavg__split08__seed0__d0.1,0.1,12,938548014349b63690b15d27d7806a404e69646edbecf683fe5ce9c068c48ffc
cifar10_proser_fedavg__split08__seed0__d0.1,0.15,12,46fd7fbca31245bfd6a827e2f34f92b2e49d6415126f3f29d740539b2befc3bc
cifar10_proser_fedavg__split08__seed0__d0.1,0.2,12,13a4c9576773a3861b56372f09d69aaa5c8736bcfc7bd65e08b1d29a4950af42
cifar10_proser_fedavg__split08__seed0__d0.1,0.25,12,19feeaf75d71138f719f500a800bfb1ee4c4aa105df671b7d2465ab9f436da3e
cifar10_proser_fedavg__split08__seed0__d0.1,0.3,12,127e28f1d253e7e231d1c19de11794544ba8eff9989d4b0bd3cef43c5e9d276c
cifar10_proser_fedavg__split08__seed0__d0.5,0.05,12,0357505e03daa28b73f981d2bf616d1136cc6635b151e89e52dbb9378c186375
cifar10_proser_fedavg__split08__seed0__d0.5,0.1,12,37946933c88b8036068ee770e249334dc7fb4b1e993b35363148397d2bd8b4f6
cifar10_proser_fedavg__split08__seed0__d0.5,0.15,12,3b53604e487b6efe5a87e9cbab23516c7a05d323374ff989c830901d7558bca1
cifar10_proser_fedavg__split08__seed0__d0.5,0.2,12,8a7433835d53ff31f8c4ccbda7a7bb613061c68dd491ad71d9c4462e9a103e7b
cifar10_proser_fedavg__split08__seed0__d0.5,0.25,12,834aea471060aba1649e8005c050edc80e6521ceb36d1b3f0c04c893d2b4c2b8
cifar10_proser_fedavg__split08__seed0__d0.5,0.3,12,6be095e2881832efc8b1891ca3d0906193d30e15c2a946a2cae472418f2e0d4f
cifar10_proser_fedavg__split08__seed0__d5.0,0.05,12,11f72e629ff94d3d8f58e5c125ff8efd6af6142323bf354e02d0a20b77c7cd46
cifar10_proser_fedavg__split08__seed0__d5.0,0.1,12,7637e678ebb08b26464907714fd918cee2c3c63e48bf49d75c3fcb412f2e9683
cifar10_proser_fedavg__split08__seed0__d5.0,0.15,12,867c823ace5662674358e7f91f48e14ac0a543a1cd7b576421d5c3b46fd2c2bc
cifar10_proser_fedavg__split08__seed0__d5.0,0.2,12,242370fcd396db20cdef3de0bec0b0433a7ed3127f5c001cef5bee51dfaa7acb
cifar10_proser_fedavg__split08__seed0__d5.0,0.25,12,edafd36f0c8869d98ba57be0e68c6b3141b57953fcf8fc3fa8d3c2248999472b
cifar10_proser_fedavg__split08__seed0__d5.0,0.3,12,7d4e1051ec91e8c9b41e18cc4b66ddc25043dc41c0240555dc8b13dc75416223
cifar10_proser_fedavg__split08__seed1__d0.1,0.05,12,96cd0e5316460db70f8fe4c5c96a095822d1998c95fbf21142eb254cc41c88f0
cifar10_proser_fedavg__split08__seed1__d0.1,0.1,12,03bfdaa9d3a2e71e6690a4e654080d7954b6dcd96faaf91445768c9fc78aa9a0
cifar10_proser_fedavg__split08__seed1__d0.1,0.15,12,e47d4f818a7f8fdc31b5f686897641c2f99bd77f2faef641f31d97109771e276
cifar10_proser_fedavg__split08__seed1__d0.1,0.2,12,382a3bda180e4ed5ba9c85f04c1481c3c47fad8bafceb1111dae3ace3b637414
cifar10_proser_fedavg__split08__seed1__d0.1,0.25,12,724a6b1a5e06043cfd260671e546e79cc55134dee5360e942474b909a1e7533a
cifar10_proser_fedavg__split08__seed1__d0.1,0.3,12,996489ecef9ee31667fda469a5d73222f9f5708b875c9a277087ad22bf5f23b0
cifar10_proser_fedavg__split08__seed1__d0.5,0.05,12,8517dc2c42c80ead9ecb8b7d7506b23d5172236f3ee301cbe24405e51ce8f815
cifar10_proser_fedavg__split08__seed1__d0.5,0.1,12,6e5fadd104622ea8ea83c79a608f708c5f3497ec6659aba5952854aa948d0b51
cifar10_proser_fedavg__split08__seed1__d0.5,0.15,12,52cd931f52b4f5db965db6ede5939b78e30aa97abf16ceeee300ea2b1cd2acbb
cifar10_proser_fedavg__split08__seed1__d0.5,0.2,12,be882d7b662647c90a1e411f0ed6115526982f4bbe73929d849d493273e687cd
cifar10_proser_fedavg__split08__seed1__d0.5,0.25,12,87e8e9e70f5f7874b97de49ffb25454db82f71d955524b523f08689192828ab0
cifar10_proser_fedavg__split08__seed1__d0.5,0.3,12,24b6a8427879c69145b99e2d576d0b5e536352ffc1ed21947689433d9ba62253
cifar10_proser_fedavg__split08__seed1__d5.0,0.05,12,e0f23c909bf18c0d630c3477c64595e65cdba46532b72d179623a8cc18dd0a7d
cifar10_proser_fedavg__split08__seed1__d5.0,0.1,12,4038de7ee47e29601a3f9a14e2866651a04a9a9e1104320600e6bf1259e990de
cifar10_proser_fedavg__split08__seed1__d5.0,0.15,12,65503b55891ead29bf28884c039bc7c40fd32a61fd58593f27ed11551add4ac3
cifar10_proser_fedavg__split08__seed1__d5.0,0.2,12,b8b60661b2d91432fdbfed5fa17fee290f94fe1eaea93da53dd97e4b646aa558
cifar10_proser_fedavg__split08__seed1__d5.0,0.25,12,8c51800eb713a8f38658e5be7ac392b7656b6b9f5db2e850c1913125327ba429
cifar10_proser_fedavg__split08__seed1__d5.0,0.3,12,08b243766cabc4cd4f89a39074544af219373b388af9f2dfb40eb58ab3f08159
cifar10_proser_fedavg__split08__seed2__d0.1,0.05,12,e377cfb0c1b49a29fa2b953ce3ca9f2e9125486a174c7d527e8014e7d17c8275
cifar10_proser_fedavg__split08__seed2__d0.1,0.1,12,7a26b264111b0504906d9e364249fc97c70c4303c563070e3973b64a7f49d83e
cifar10_proser_fedavg__split08__seed2__d0.1,0.15,12,c1ba30d77e6784d1b373ad4f4ada8a9d0432001d1860880ea02b7e259bccc50b
cifar10_proser_fedavg__split08__seed2__d0.1,0.2,12,4e9b97004858549e42530015fc3e2c4e2b9ef08f859eb36567a425da6989cb5b
cifar10_proser_fedavg__split08__seed2__d0.1,0.25,12,29263a211da271bb5f0c47a4ba79641bd795735cf713fac367f5659b1b002a0e
cifar10_proser_fedavg__split08__seed2__d0.1,0.3,12,efe6dc7131dc39249fc327f6d1d293cd39e3b0420e92e3a4660c492bd4b33271
cifar10_proser_fedavg__split08__seed2__d0.5,0.05,12,e79bea4d6b016650e668bcaee849e956f1268444888a0ff369bb80b8a472ed96
cifar10_proser_fedavg__split08__seed2__d0.5,0.1,12,f20c938f42dc64ddf2805fa7850f51abfa65a4f0622d45d073ee4aaa37c7be9c
cifar10_proser_fedavg__split08__seed2__d0.5,0.15,12,b7df9f64664f44d65417b604ef6871e8d4393858fc3360977f3e0c8635096dbd
cifar10_proser_fedavg__split08__seed2__d0.5,0.2,12,5a93681348250fafeb2a994dd74bd75382add6244f99fa8fb58b0a69a97e5f9a
cifar10_proser_fedavg__split08__seed2__d0.5,0.25,12,55bf53c192a43d5a0a3e9b1b3a9daa0b9b0b34b81afca6146f1972010c39964b
cifar10_proser_fedavg__split08__seed2__d0.5,0.3,12,fb0d6ade27b785a722aadb7c78fbf62748f5ac7315a1c8cd0bf3144fcc1cd713
cifar10_proser_fedavg__split08__seed2__d5.0,0.05,12,1b045dce00e014f139401630f0d97e0c9685b1b4aab9a09bd286706b62c373bd
cifar10_proser_fedavg__split08__seed2__d5.0,0.1,12,23c6a146036c22b274752a7ac377383bf02226e439b64f491e040daf84799feb
cifar10_proser_fedavg__split08__seed2__d5.0,0.15,12,cf8ed5d91125a6ac662af010b6d4d7a2082e04ab95896b0aef3fc24605e812f4
cifar10_proser_fedavg__split08__seed2__d5.0,0.2,12,60d1f7db4d84001dc8b92ebf6e475150bcb80670ac9dd892ea1fa8373f32424e
cifar10_proser_fedavg__split08__seed2__d5.0,0.25,12,f93380f1d5b6071d5a1a1d03a96a016f6d630415cc7c0395894ce1f8a70f80de
cifar10_proser_fedavg__split08__seed2__d5.0,0.3,12,8723caed1ae94ba5a2049c6d90cb74e2b03f67556755172bb3f0098fd6001142
cifar10_proser_fedavg__split08__seed3__d0.1,0.05,12,6ff9e0d1e8cb3242c8d63b52b8fa8e63313fd5cf2aed090f64f7e5141f036cbf
cifar10_proser_fedavg__split08__seed3__d0.1,0.1,12,cb0e05eb112780d8818b029b05025e4da9e6a0e617e2c565f3c8e1a40334041d
cifar10_proser_fedavg__split08__seed3__d0.1,0.15,12,3277c12d76d517589db47a9d82b48b0a7c8a587932759d412bedb2c8a5614c42
